id,number,title,level,type,flags,course,day,lesson,depth,note
sec-updatemodifiers,22.2.2.7.4,"UpdateModifiers ( rer, add, remove )",5,abstract operation,,,,,,
sec-compilecharacterclass,22.2.2.8,Runtime Semantics: CompileCharacterClass,4,sdo,,,,,,
sec-compiletocharset,22.2.2.9,Runtime Semantics: CompileToCharSet,4,sdo,,,,,,
sec-runtime-semantics-characterrange-abstract-operation,22.2.2.9.1,"CharacterRange ( A, B )",5,abstract operation,,,,,,
sec-runtime-semantics-haseitherunicodeflag-abstract-operation,22.2.2.9.2,HasEitherUnicodeFlag ( rer ),5,abstract operation,,,,,,
sec-wordcharacters,22.2.2.9.3,WordCharacters ( rer ),5,abstract operation,,,,,,
sec-allcharacters,22.2.2.9.4,AllCharacters ( rer ),5,abstract operation,,,,,,
sec-maybesimplecasefolding,22.2.2.9.5,"MaybeSimpleCaseFolding ( rer, A )",5,abstract operation,,,,,,
sec-charactercomplement,22.2.2.9.6,"CharacterComplement ( rer, S )",5,abstract operation,,,,,,
sec-runtime-semantics-unicodematchproperty-p,22.2.2.9.7,"UnicodeMatchProperty ( rer, p )",5,abstract operation,,,,,,
sec-runtime-semantics-unicodematchpropertyvalue-p-v,22.2.2.9.8,"UnicodeMatchPropertyValue ( p, v )",5,abstract operation,,,,,,
sec-compileclasssetstring,22.2.2.10,Runtime Semantics: CompileClassSetString,4,sdo,,,,,,
sec-abstract-operations-for-regexp-creation,22.2.3,Abstract Operations for RegExp Creation,3,,,,,,,
sec-regexpcreate,22.2.3.1,"RegExpCreate ( P, F )",4,abstract operation,,,,,,
sec-regexpalloc,22.2.3.2,RegExpAlloc ( newTarget ),4,abstract operation,,,,,,
sec-regexpinitialize,22.2.3.3,"RegExpInitialize ( obj, pattern, flags )",4,abstract operation,,,,,,
sec-parsepattern,22.2.3.4,"Static Semantics: ParsePattern ( patternText, u, v )",4,abstract operation,,,,,,
sec-regexp-constructor,22.2.4,The RegExp Constructor,3,,,,,,,
sec-regexp-pattern-flags,22.2.4.1,"RegExp ( pattern, flags )",4,built-in function,,,,,,
sec-properties-of-the-regexp-constructor,22.2.5,Properties of the RegExp Constructor,3,,,,,,,
sec-regexp.escape,22.2.5.1,RegExp.escape ( S ),4,built-in function,,,,,,
sec-encodeforregexpescape,22.2.5.1.1,EncodeForRegExpEscape ( cp ),5,abstract operation,,,,,,
sec-regexp.prototype,22.2.5.2,RegExp.prototype,4,,,,,,,
sec-get-regexp-%symbol.species%,22.2.5.3,get RegExp [ %Symbol.species% ],4,built-in function,,,,,,
sec-properties-of-the-regexp-prototype-object,22.2.6,Properties of the RegExp Prototype Object,3,,,,,,,
sec-regexp.prototype.constructor,22.2.6.1,RegExp.prototype.constructor,4,,,,,,,
sec-regexp.prototype.exec,22.2.6.2,RegExp.prototype.exec ( string ),4,built-in function,,,,,,
sec-get-regexp.prototype.dotAll,22.2.6.3,get RegExp.prototype.dotAll,4,built-in function,,,,,,
sec-get-regexp.prototype.flags,22.2.6.4,get RegExp.prototype.flags,4,built-in function,,,,,,
sec-regexphasflag,22.2.6.4.1,"RegExpHasFlag ( R, codeUnit )",5,abstract operation,,,,,,
sec-get-regexp.prototype.global,22.2.6.5,get RegExp.prototype.global,4,built-in function,,,,,,
sec-get-regexp.prototype.hasIndices,22.2.6.6,get RegExp.prototype.hasIndices,4,built-in function,,,,,,
sec-get-regexp.prototype.ignorecase,22.2.6.7,get RegExp.prototype.ignoreCase,4,built-in function,,,,,,
sec-regexp.prototype-%symbol.match%,22.2.6.8,RegExp.prototype [ %Symbol.match% ] ( string ),4,built-in function,,,,,,
sec-regexp-prototype-%symbol.matchall%,22.2.6.9,RegExp.prototype [ %Symbol.matchAll% ] ( string ),4,built-in function,,,,,,
sec-get-regexp.prototype.multiline,22.2.6.10,get RegExp.prototype.multiline,4,built-in function,,,,,,
sec-regexp.prototype-%symbol.replace%,22.2.6.11,"RegExp.prototype [ %Symbol.replace% ] ( string, replaceValue )",4,built-in function,,,,,,
sec-regexp.prototype-%symbol.search%,22.2.6.12,RegExp.prototype [ %Symbol.search% ] ( string ),4,built-in function,,,,,,
sec-get-regexp.prototype.source,22.2.6.13,get RegExp.prototype.source,4,built-in function,,,,,,
sec-escaperegexppattern,22.2.6.13.1,"EscapeRegExpPattern ( P, F )",5,abstract operation,,,,,,
sec-regexp.prototype-%symbol.split%,22.2.6.14,"RegExp.prototype [ %Symbol.split% ] ( string, limit )",4,built-in function,,,,,,
sec-get-regexp.prototype.sticky,22.2.6.15,get RegExp.prototype.sticky,4,built-in function,,,,,,
sec-regexp.prototype.test,22.2.6.16,RegExp.prototype.test ( S ),4,built-in function,,,,,,
sec-regexp.prototype.tostring,22.2.6.17,RegExp.prototype.toString ( ),4,built-in function,,,,,,
sec-get-regexp.prototype.unicode,22.2.6.18,get RegExp.prototype.unicode,4,built-in function,,,,,,
sec-get-regexp.prototype.unicodesets,22.2.6.19,get RegExp.prototype.unicodeSets,4,built-in function,,,,,,
sec-abstract-operations-for-regexp-matching,22.2.7,Abstract Operations for RegExp Matching,3,,,,,,,
sec-regexpexec,22.2.7.1,"RegExpExec ( R, S )",4,abstract operation,,,,,,
sec-regexpbuiltinexec,22.2.7.2,"RegExpBuiltinExec ( R, S )",4,abstract operation,,,,,,
sec-advancestringindex,22.2.7.3,"AdvanceStringIndex ( S, index, unicode )",4,abstract operation,,,,,,
sec-getstringindex,22.2.7.4,"GetStringIndex ( S, codePointIndex )",4,abstract operation,,,,,,
sec-match-records,22.2.7.5,Match Records,4,,,,,,,
sec-getmatchstring,22.2.7.6,"GetMatchString ( S, match )",4,abstract operation,,,,,,
sec-getmatchindexpair,22.2.7.7,"GetMatchIndexPair ( S, match )",4,abstract operation,,,,,,
sec-makematchindicesindexpairarray,22.2.7.8,"MakeMatchIndicesIndexPairArray ( S, indices, groupNames, hasGroups )",4,abstract operation,,,,,,
sec-properties-of-regexp-instances,22.2.8,Properties of RegExp Instances,3,,,,,,,
sec-lastindex,22.2.8.1,lastIndex,4,,,,,,,
sec-regexp-string-iterator-objects,22.2.9,RegExp String Iterator Objects,3,,,,,,,
sec-createregexpstringiterator,22.2.9.1,"CreateRegExpStringIterator ( R, S, global, fullUnicode )",4,abstract operation,,,,,,
sec-%regexpstringiteratorprototype%-object,22.2.9.2,The %RegExpStringIteratorPrototype% Object,4,,,,,,,
sec-%regexpstringiteratorprototype%.next,22.2.9.2.1,%RegExpStringIteratorPrototype%.next ( ),5,built-in function,,,,,,
sec-%regexpstringiteratorprototype%-%symbol.tostringtag%,22.2.9.2.2,%RegExpStringIteratorPrototype% [ %Symbol.toStringTag% ],5,,,,,,,
sec-properties-of-regexp-string-iterator-instances,22.2.9.3,Properties of RegExp String Iterator Instances,4,,,,,,,
sec-indexed-collections,23,Indexed Collections,1,,,,,,,
sec-array-objects,23.1,Array Objects,2,,,,,,,
sec-array-constructor,23.1.1,The Array Constructor,3,,,,,,,
sec-array,23.1.1.1,Array ( ...values ),4,built-in function,,,,,,
sec-properties-of-the-array-constructor,23.1.2,Properties of the Array Constructor,3,,,,,,,
sec-array.from,23.1.2.1,"Array.from ( items [ , mapper [ , thisArg ] ] )",4,built-in function,,,,,,
sec-array.fromasync,23.1.2.2,"Array.fromAsync ( items [ , mapper [ , thisArg ] ] )",4,built-in function,,,,,,
sec-array.isarray,23.1.2.3,Array.isArray ( arg ),4,built-in function,,,,,,
sec-array.of,23.1.2.4,Array.of ( ...items ),4,built-in function,,,,,,
sec-array.prototype,23.1.2.5,Array.prototype,4,,,,,,,
sec-get-array-%symbol.species%,23.1.2.6,get Array [ %Symbol.species% ],4,built-in function,,,,,,
sec-properties-of-the-array-prototype-object,23.1.3,Properties of the Array Prototype Object,3,,,,,,,
sec-array.prototype.at,23.1.3.1,Array.prototype.at ( index ),4,built-in function,,,,,,
sec-array.prototype.concat,23.1.3.2,Array.prototype.concat ( ...items ),4,built-in function,,,,,,
sec-isconcatspreadable,23.1.3.2.1,IsConcatSpreadable ( O ),5,abstract operation,,,,,,
sec-array.prototype.constructor,23.1.3.3,Array.prototype.constructor,4,,,,,,,
sec-array.prototype.copywithin,23.1.3.4,"Array.prototype.copyWithin ( target, start [ , end ] )",4,built-in function,,,,,,
sec-array.prototype.entries,23.1.3.5,Array.prototype.entries ( ),4,built-in function,,,,,,
sec-array.prototype.every,23.1.3.6,"Array.prototype.every ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-array.prototype.fill,23.1.3.7,"Array.prototype.fill ( value [ , start [ , end ] ] )",4,built-in function,,,,,,
sec-array.prototype.filter,23.1.3.8,"Array.prototype.filter ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-array.prototype.find,23.1.3.9,"Array.prototype.find ( predicate [ , thisArg ] )",4,built-in function,,,,,,
sec-array.prototype.findindex,23.1.3.10,"Array.prototype.findIndex ( predicate [ , thisArg ] )",4,built-in function,,,,,,
sec-array.prototype.findlast,23.1.3.11,"Array.prototype.findLast ( predicate [ , thisArg ] )",4,built-in function,,,,,,
sec-array.prototype.findlastindex,23.1.3.12,"Array.prototype.findLastIndex ( predicate [ , thisArg ] )",4,built-in function,,,,,,
sec-findviapredicate,23.1.3.12.1,"FindViaPredicate ( O, len, direction, predicate, thisArg )",5,abstract operation,,,,,,
sec-array.prototype.flat,23.1.3.13,Array.prototype.flat ( [ depth ] ),4,built-in function,,,,,,
sec-flattenintoarray,23.1.3.13.1,"FlattenIntoArray ( target, source, sourceLen, start, depth [ , mapperFunction [ , thisArg ] ] )",5,abstract operation,,,,,,
sec-array.prototype.flatmap,23.1.3.14,"Array.prototype.flatMap ( mapperFunction [ , thisArg ] )",4,built-in function,,,,,,
sec-array.prototype.foreach,23.1.3.15,"Array.prototype.forEach ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-array.prototype.includes,23.1.3.16,"Array.prototype.includes ( searchElement [ , fromIndex ] )",4,built-in function,,,,,,
sec-array.prototype.indexof,23.1.3.17,"Array.prototype.indexOf ( searchElement [ , fromIndex ] )",4,built-in function,,,,,,
sec-array.prototype.join,23.1.3.18,Array.prototype.join ( separator ),4,built-in function,,,,,,
sec-array.prototype.keys,23.1.3.19,Array.prototype.keys ( ),4,built-in function,,,,,,
sec-array.prototype.lastindexof,23.1.3.20,"Array.prototype.lastIndexOf ( searchElement [ , fromIndex ] )",4,built-in function,,,,,,
sec-array.prototype.map,23.1.3.21,"Array.prototype.map ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-array.prototype.pop,23.1.3.22,Array.prototype.pop ( ),4,built-in function,,,,,,
sec-array.prototype.push,23.1.3.23,Array.prototype.push ( ...items ),4,built-in function,,,,,,
sec-array.prototype.reduce,23.1.3.24,"Array.prototype.reduce ( callback [ , initialValue ] )",4,built-in function,,,,,,
sec-array.prototype.reduceright,23.1.3.25,"Array.prototype.reduceRight ( callback [ , initialValue ] )",4,built-in function,,,,,,
sec-array.prototype.reverse,23.1.3.26,Array.prototype.reverse ( ),4,built-in function,,,,,,
sec-array.prototype.shift,23.1.3.27,Array.prototype.shift ( ),4,built-in function,,,,,,
sec-array.prototype.slice,23.1.3.28,"Array.prototype.slice ( start, end )",4,built-in function,,,,,,
sec-array.prototype.some,23.1.3.29,"Array.prototype.some ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-array.prototype.sort,23.1.3.30,Array.prototype.sort ( comparator ),4,built-in function,,,,,,
sec-sortindexedproperties,23.1.3.30.1,"SortIndexedProperties ( obj, len, SortCompare, holes )",5,abstract operation,,,,,,
sec-comparearrayelements,23.1.3.30.2,"CompareArrayElements ( x, y, comparator )",5,abstract operation,,,,,,
sec-array.prototype.splice,23.1.3.31,"Array.prototype.splice ( start, deleteCount, ...items )",4,built-in function,,,,,,
sec-array.prototype.tolocalestring,23.1.3.32,"Array.prototype.toLocaleString ( [ reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-array.prototype.toreversed,23.1.3.33,Array.prototype.toReversed ( ),4,built-in function,,,,,,
sec-array.prototype.tosorted,23.1.3.34,Array.prototype.toSorted ( comparator ),4,built-in function,,,,,,
sec-array.prototype.tospliced,23.1.3.35,"Array.prototype.toSpliced ( start, skipCount, ...items )",4,built-in function,,,,,,
sec-array.prototype.tostring,23.1.3.36,Array.prototype.toString ( ),4,built-in function,,,,,,
sec-array.prototype.unshift,23.1.3.37,Array.prototype.unshift ( ...items ),4,built-in function,,,,,,
sec-array.prototype.values,23.1.3.38,Array.prototype.values ( ),4,built-in function,,,,,,
sec-array.prototype.with,23.1.3.39,"Array.prototype.with ( index, value )",4,built-in function,,,,,,
sec-array.prototype-%symbol.iterator%,23.1.3.40,Array.prototype [ %Symbol.iterator% ] ( ),4,built-in function,,,,,,
sec-array.prototype-%symbol.unscopables%,23.1.3.41,Array.prototype [ %Symbol.unscopables% ],4,,,,,,,
sec-properties-of-array-instances,23.1.4,Properties of Array Instances,3,,,,,,,
sec-properties-of-array-instances-length,23.1.4.1,length,4,,,,,,,
sec-array-iterator-objects,23.1.5,Array Iterator Objects,3,,,,,,,
sec-createarrayiterator,23.1.5.1,"CreateArrayIterator ( array, kind )",4,abstract operation,,,,,,
sec-%arrayiteratorprototype%-object,23.1.5.2,The %ArrayIteratorPrototype% Object,4,,,,,,,
sec-%arrayiteratorprototype%.next,23.1.5.2.1,%ArrayIteratorPrototype%.next ( ),5,built-in function,,,,,,
sec-%arrayiteratorprototype%-%symbol.tostringtag%,23.1.5.2.2,%ArrayIteratorPrototype% [ %Symbol.toStringTag% ],5,,,,,,,
sec-properties-of-array-iterator-instances,23.1.5.3,Properties of Array Iterator Instances,4,,,,,,,
sec-typedarray-objects,23.2,TypedArray Objects,2,,,,,,,
sec-%typedarray%-intrinsic-object,23.2.1,The %TypedArray% Intrinsic Object,3,,,,,,,
sec-%typedarray%,23.2.1.1,%TypedArray% ( ),4,built-in function,,,,,,
sec-properties-of-the-%typedarray%-intrinsic-object,23.2.2,Properties of the %TypedArray% Intrinsic Object,3,,,,,,,
sec-%typedarray%.from,23.2.2.1,"%TypedArray%.from ( source [ , mapper [ , thisArg ] ] )",4,built-in function,,,,,,
sec-%typedarray%.of,23.2.2.2,%TypedArray%.of ( ...items ),4,built-in function,,,,,,
sec-%typedarray%.prototype,23.2.2.3,%TypedArray%.prototype,4,,,,,,,
sec-get-%typedarray%-%symbol.species%,23.2.2.4,get %TypedArray% [ %Symbol.species% ],4,built-in function,,,,,,
sec-properties-of-the-%typedarrayprototype%-object,23.2.3,Properties of the %TypedArray% Prototype Object,3,,,,,,,
sec-%typedarray%.prototype.at,23.2.3.1,%TypedArray%.prototype.at ( index ),4,built-in function,,,,,,
sec-get-%typedarray%.prototype.buffer,23.2.3.2,get %TypedArray%.prototype.buffer,4,built-in function,,,,,,
sec-get-%typedarray%.prototype.bytelength,23.2.3.3,get %TypedArray%.prototype.byteLength,4,built-in function,,,,,,
sec-get-%typedarray%.prototype.byteoffset,23.2.3.4,get %TypedArray%.prototype.byteOffset,4,built-in function,,,,,,
sec-%typedarray%.prototype.constructor,23.2.3.5,%TypedArray%.prototype.constructor,4,,,,,,,
sec-%typedarray%.prototype.copywithin,23.2.3.6,"%TypedArray%.prototype.copyWithin ( target, start [ , end ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.entries,23.2.3.7,%TypedArray%.prototype.entries ( ),4,built-in function,,,,,,
sec-%typedarray%.prototype.every,23.2.3.8,"%TypedArray%.prototype.every ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.fill,23.2.3.9,"%TypedArray%.prototype.fill ( value [ , start [ , end ] ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.filter,23.2.3.10,"%TypedArray%.prototype.filter ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.find,23.2.3.11,"%TypedArray%.prototype.find ( predicate [ , thisArg ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.findindex,23.2.3.12,"%TypedArray%.prototype.findIndex ( predicate [ , thisArg ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.findlast,23.2.3.13,"%TypedArray%.prototype.findLast ( predicate [ , thisArg ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.findlastindex,23.2.3.14,"%TypedArray%.prototype.findLastIndex ( predicate [ , thisArg ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.foreach,23.2.3.15,"%TypedArray%.prototype.forEach ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.includes,23.2.3.16,"%TypedArray%.prototype.includes ( searchElement [ , fromIndex ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.indexof,23.2.3.17,"%TypedArray%.prototype.indexOf ( searchElement [ , fromIndex ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.join,23.2.3.18,%TypedArray%.prototype.join ( separator ),4,built-in function,,,,,,
sec-%typedarray%.prototype.keys,23.2.3.19,%TypedArray%.prototype.keys ( ),4,built-in function,,,,,,
sec-%typedarray%.prototype.lastindexof,23.2.3.20,"%TypedArray%.prototype.lastIndexOf ( searchElement [ , fromIndex ] )",4,built-in function,,,,,,
sec-get-%typedarray%.prototype.length,23.2.3.21,get %TypedArray%.prototype.length,4,built-in function,,,,,,
sec-%typedarray%.prototype.map,23.2.3.22,"%TypedArray%.prototype.map ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.reduce,23.2.3.23,"%TypedArray%.prototype.reduce ( callback [ , initialValue ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.reduceright,23.2.3.24,"%TypedArray%.prototype.reduceRight ( callback [ , initialValue ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.reverse,23.2.3.25,%TypedArray%.prototype.reverse ( ),4,built-in function,,,,,,
sec-%typedarray%.prototype.set,23.2.3.26,"%TypedArray%.prototype.set ( source [ , offset ] )",4,built-in function,,,,,,
sec-settypedarrayfromarraylike,23.2.3.26.1,"SetTypedArrayFromArrayLike ( target, targetOffset, source )",5,abstract operation,,,,,,
sec-settypedarrayfromtypedarray,23.2.3.26.2,"SetTypedArrayFromTypedArray ( target, targetOffset, source )",5,abstract operation,,,,,,
sec-%typedarray%.prototype.slice,23.2.3.27,"%TypedArray%.prototype.slice ( start, end )",4,built-in function,,,,,,
sec-%typedarray%.prototype.some,23.2.3.28,"%TypedArray%.prototype.some ( callback [ , thisArg ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.sort,23.2.3.29,%TypedArray%.prototype.sort ( comparator ),4,built-in function,,,,,,
sec-%typedarray%.prototype.subarray,23.2.3.30,"%TypedArray%.prototype.subarray ( start, end )",4,built-in function,,,,,,
sec-%typedarray%.prototype.tolocalestring,23.2.3.31,"%TypedArray%.prototype.toLocaleString ( [ reserved1 [ , reserved2 ] ] )",4,built-in function,,,,,,
sec-%typedarray%.prototype.toreversed,23.2.3.32,%TypedArray%.prototype.toReversed ( ),4,built-in function,,,,,,
sec-%typedarray%.prototype.tosorted,23.2.3.33,%TypedArray%.prototype.toSorted ( comparator ),4,built-in function,,,,,,
sec-%typedarray%.prototype.tostring,23.2.3.34,%TypedArray%.prototype.toString ( ),4,built-in function,,,,,,
sec-%typedarray%.prototype.values,23.2.3.35,%TypedArray%.prototype.values ( ),4,built-in function,,,,,,
sec-%typedarray%.prototype.with,23.2.3.36,"%TypedArray%.prototype.with ( index, value )",4,built-in function,,,,,,
sec-%typedarray%.prototype-%symbol.iterator%,23.2.3.37,%TypedArray%.prototype [ %Symbol.iterator% ] ( ),4,built-in function,,,,,,
sec-get-%typedarray%.prototype-%symbol.tostringtag%,23.2.3.38,get %TypedArray%.prototype [ %Symbol.toStringTag% ],4,built-in function,,,,,,
sec-abstract-operations-for-typedarray-objects,23.2.4,Abstract Operations for TypedArray Objects,3,,,,,,,
sec-typedarraycreatefromconstructor,23.2.4.1,"TypedArrayCreateFromConstructor ( constructor, argumentList )",4,abstract operation,,,,,,
sec-typedarray-create-same-type,23.2.4.2,"TypedArrayCreateSameType ( exemplar, length )",4,abstract operation,,,,,,
typedarray-species-create,23.2.4.3,"TypedArraySpeciesCreate ( exemplar, argumentList )",4,abstract operation,,,,,,
sec-validatetypedarray,23.2.4.4,"ValidateTypedArray ( O, order )",4,abstract operation,,,,,,
sec-typedarrayelementsize,23.2.4.5,TypedArrayElementSize ( O ),4,abstract operation,,,,,,
sec-typedarrayelementtype,23.2.4.6,TypedArrayElementType ( O ),4,abstract operation,,,,,,
sec-comparetypedarrayelements,23.2.4.7,"CompareTypedArrayElements ( x, y, comparator )",4,abstract operation,,,,,,
sec-typedarray-constructors,23.2.5,The TypedArray Constructors,3,,,,,,,
